307,37,56,0
308,37,58,0
309,37,60,0
310,37,62,0
311,37,64,0
312,37,66,0
313,37,68,0
314,38,31,0
315,38,32,0
316,38,33,0
317,38,34,0
318,38,35,0
319,38,36,0
320,38,37,0
321,38,38,0
322,38,39,0
323,38,40,0
324,38,41,0
325,38,42,0
326,38,43,0
327,38,44,0
328,38,45,0
329,38,46,0
330,38,47,0
331,38,48,0
332,38,49,0
333,38,50,0
334,38,51,0
335,38,52,0
336,38,53,0
337,38,54,0
338,38,55,0
339,38,56,0
340,38,57,0
341,38,58,0
342,38,59,0
343,38,60,0
344,38,61,0
345,38,62,0
346,38,63,0
347,38,64,0
348,38,65,0
349,38,66,0
350,38,67,0
351,38,68,0
352,38,69,0
353,39,32,0
354,39,34,0
355,39,36,0
356,39,38,0
357,39,40,0
358,39,42,0
359,39,44,0
360,39,46,0
361,39,48,0
362,39,50,0
363,39,52,0
364,39,54,0
365,39,56,0
366,39,58,0
367,39,60,0
368,39,62,0
369,39,64,0
370,39,66,0
371,39,68,0
372,40,31,0
373,40,32,0
374,40,33,0
375,40,34,0
376,40,35,0
377,40,36,0
378,40,37,0
379,40,38,0
380,40,39,0
381,40,40,0
382,40,41,0
383,40,42,0
384,40,43,0
385,40,44,0
386,40,45,0
387,40,46,0
388,40,47,0
389,40,48,0
390,40,49,0
391,40,50,0
392,40,51,0
393,40,52,0
394,40,53,0
395,40,54,0
396,40,55,0
397,40,56,0
398,40,57,0
399,40,58,0
400,40,59,0
401,40,60,0
402,40,61,0
403,40,62,0
404,40,63,0
405,40,64,0
406,40,65,0
407,40,66,0
408,40,67,0
409,40,68,0
410,40,69,0
411,41,32,0
412,41,34,0
413,41,36,0
414,41,38,0
415,41,40,0
416,41,42,0
417,41,44,0
418,41,46,0
419,41,48,0
420,41,50,0
421,41,52,0
422,41,54,0
423,41,56,0
424,41,58,0
425,41,60,0
426,41,62,0
427,41,64,0
428,41,66,0
429,41,68,0
430,42,31,0
431,42,32,0
432,42,33,0
433,42,34,0
434,42,35,0
435,42,36,0
436,42,37,0
437,42,38,0
438,42,39,0
439,42,40,0
440,42,41,0
441,42,42,0
442,42,43,0
443,42,44,0
444,42,45,0
445,42,46,0
446,42,47,0
447,42,48,0
448,42,49,0
449,42,50,0
450,42,51,0
451,42,52,0
452,42,53,0
453,42,54,0
454,42,55,0
455,42,56,0
456,42,57,0
457,42,58,0
458,42,59,0
459,42,60,0
460,42,61,0
461,42,62,0
462,42,63,0
463,42,64,0
464,42,65,0
465,42,66,0
466,42,67,0
467,42,68,0
468,42,69,0
469,43,32,0
470,43,34,0
471,43,36,0
472,43,38,0
473,43,40,0
474,43,42,0
475,43,44,0
476,43,46,0
477,43,48,0
478,43,50,0
479,43,52,0
480,43,54,0
481,43,56,0
482,43,58,0
483,43,60,0
484,43,62,0
485,43,64,0
486,43,66,0
487,43,68,0
488,44,31,0
489,44,32,0
490,44,33,0
491,44,34,0
492,44,35,0
493,44,36,0
494,44,37,0
495,44,38,0
496,44,39,0
497,44,40,0
498,44,41,0
499,44,42,0
500,44,43,0
501,44,44,0
502,44,45,0
503,44,46,0
504,44,47,0
505,44,48,0
506,44,49,0
507,44,50,0
508,44,51,0
509,44,52,0
510,44,53,0
511,44,54,0
512,44,55,0
513,44,56,0
514,44,57,0
515,44,58,0
516,44,59,0
517,44,60,0
518,44,61,0
519,44,62,0
520,44,63,0
521,44,64,0
522,44,65,0
523,44,66,0
524,44,67,0
525,44,68,0
526,44,69,0
527,45,32,0
528,45,34,0
529,45,36,0
530,45,38,0
531,45,40,0
532,45,42,0
533,45,44,0
534,45,46,0
535,45,48,0
536,45,50,0
537,45,52,0
538,45,54,0
539,45,56,0
540,45,58,0
541,45,60,0
542,45,62,0
543,45,64,0
544,45,66,0
545,45,68,0
546,46,31,0
547,46,32,0
548,46,33,0
549,46,34,0
550,46,35,0
551,46,36,0
552,46,37,0
553,46,38,0
554,46,39,0
555,46,40,0
556,46,41,0
557,46,42,0
558,46,43,0
559,46,44,0
560,46,45,0
561,46,46,0
562,46,47,0
563,46,48,0
564,46,49,0
565,46,50,0
566,46,51,0
567,46,52,0
568,46,53,0
569,46,54,0
570,46,55,0
571,46,56,0
572,46,57,0
573,46,58,0
574,46,59,0
575,46,60,0
576,46,61,0
577,46,62,0
578,46,63,0
579,46,64,0
580,46,65,0
581,46,66,0
582,46,67,0
583,46,68,0
584,46,69,0
585,47,32,0
586,47,34,0
587,47,36,0
588,47,38,0
589,47,40,0
590,47,42,0
591,47,44,0
592,47,46,0
593,47,48,0
594,47,50,0
595,47,52,0
596,47,54,0
597,47,56,0
598,47,58,0
599,47,60,0
600,47,62,0
601,47,64,0
602,47,66,0
603,47,68,0
604,48,31,0
605,48,32,0
606,48,33,0
607,48,34,0
608,48,35,0
609,48,36,0
610,48,37,0
611,48,38,0
612,48,39,0
613,48,40,0
614,48,41,0
615,48,42,0
616,48,43,0
617,48,44,0
618,48,45,0
619,48,46,0
620,48,47,0
621,48,48,0
622,48,49,0
623,48,50,0
624,48,51,0
625,48,52,0
626,48,53,0
627,48,54,0
628,48,55,0
629,48,56,0
630,48,57,0
631,48,58,0
632,48,59,0
633,48,60,0
634,48,61,0
635,48,62,0
636,48,63,0
637,48,64,0
638,48,65,0
639,48,66,0
640,48,67,0
641,48,68,0
642,48,69,0
643,49,32,0
644,49,34,0
645,49,36,0
646,49,38,0
647,49,40,0
648,49,42,0
649,49,44,0
650,49,46,0
651,49,48,0
652,49,50,0
653,49,52,0
654,49,54,0
655,49,56,0
656,49,58,0
657,49,60,0
658,49,62,0
659,49,64,0
660,49,66,0
661,49,68,0
